question_id	question	predicted	gold	hardness	exact_match	select_match_gold	select_match_pred	select_match	select_match (no_agg)_gold	select_match (no_agg)_pred	select_match (no_agg)	where_match_gold	where_match_pred	where_match	where_match (no op)_gold	where_match (no op)_pred	where_match (no op)	group (NO HAVING)_gold	group (NO HAVING)_pred	group (NO HAVING)	group_gold	group_pred	group	order_gold	order_pred	order	and_or_gold	and_or_pred	and_or	IUEN_gold	IUEN_pred	IUEN	keywords_gold	keywords_pred	keywords	
180	Which country does Airline "JetBlue Airways" belong to?	SELECT airlines.Country FROM airlines WHERE airlines.Airline = 'terminal'	SELECT Country FROM AIRLINES WHERE Airline  =  "JetBlue Airways"	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
181	What country is Jetblue Airways affiliated with?	SELECT airlines.Country FROM airlines WHERE airlines.Airline = 'terminal'	SELECT Country FROM AIRLINES WHERE Airline  =  "JetBlue Airways"	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
182	What is the abbreviation of Airline "JetBlue Airways"?	SELECT airlines.Abbreviation FROM airlines WHERE airlines.Airline = 'terminal'	SELECT Abbreviation FROM AIRLINES WHERE Airline  =  "JetBlue Airways"	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
183	Which abbreviation corresponds to Jetblue Airways?	SELECT airlines.Abbreviation FROM airlines WHERE airlines.Airline = 'terminal'	SELECT Abbreviation FROM AIRLINES WHERE Airline  =  "JetBlue Airways"	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
184	List all airline names and their abbreviations in "USA".	SELECT airlines.Airline, airlines.Abbreviation FROM airlines WHERE airlines.Country = 'terminal'	SELECT Airline ,  Abbreviation FROM AIRLINES WHERE Country  =  "USA"	medium	OK	2	2	OK	2	2	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
185	What are the airline names and abbreviations for airlines in the USA?	SELECT airlines.Airline, airlines.Abbreviation FROM airlines WHERE airlines.Country = 'terminal'	SELECT Airline ,  Abbreviation FROM AIRLINES WHERE Country  =  "USA"	medium	OK	2	2	OK	2	2	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
186	List the airport code and name in the city of Anthony.	SELECT airports.AirportCode, airports.AirportName FROM airports WHERE airports.City = 'terminal'	SELECT AirportCode ,  AirportName FROM AIRPORTS WHERE city  =  "Anthony"	medium	OK	2	2	OK	2	2	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
187	Give the airport code and airport name corresonding to the city Anthony.	SELECT airports.AirportCode, airports.AirportName FROM airports WHERE airports.City = 'terminal'	SELECT AirportCode ,  AirportName FROM AIRPORTS WHERE city  =  "Anthony"	medium	OK	2	2	OK	2	2	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
188	How many airlines do we have?	SELECT Count(*) FROM airlines	SELECT count(*) FROM AIRLINES	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
189	What is the total number of airlines?	SELECT Count(*) FROM airlines	SELECT count(*) FROM AIRLINES	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
190	How many airports do we have?	SELECT Count(*) FROM airports	SELECT count(*) FROM AIRPORTS	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
191	Return the number of  airports.	SELECT Count(*) FROM airports	SELECT count(*) FROM AIRPORTS	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
192	How many flights do we have?	SELECT Count(*) FROM flights	SELECT count(*) FROM FLIGHTS	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
193	Return the number of flights.	SELECT Count(*) FROM flights	SELECT count(*) FROM FLIGHTS	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
194	Which airline has abbreviation 'UAL'?	SELECT airlines.Airline FROM airlines WHERE airlines.Abbreviation = 'terminal'	SELECT Airline FROM AIRLINES WHERE Abbreviation  =  "UAL"	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
195	Give the airline with abbreviation 'UAL'.	SELECT airlines.Airline FROM airlines WHERE airlines.Abbreviation = 'terminal'	SELECT Airline FROM AIRLINES WHERE Abbreviation  =  "UAL"	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
196	How many airlines are from USA?	SELECT Count(*) FROM airlines WHERE airlines.Country = 'terminal'	SELECT count(*) FROM AIRLINES WHERE Country  =  "USA"	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
197	Return the number of airlines in the USA.	SELECT Count(*) FROM airlines WHERE airlines.Country = 'terminal'	SELECT count(*) FROM AIRLINES WHERE Country  =  "USA"	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
198	Which city and country is the Alton airport at?	SELECT airports.City, airports.Country FROM airports WHERE airports.AirportName = 'terminal'	SELECT City ,  Country FROM AIRPORTS WHERE AirportName  =  "Alton"	medium	OK	2	2	OK	2	2	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
199	Give the city and country for the Alton airport.	SELECT airports.City, airports.Country FROM airports WHERE airports.AirportName = 'terminal'	SELECT City ,  Country FROM AIRPORTS WHERE AirportName  =  "Alton"	medium	OK	2	2	OK	2	2	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
200	What is the airport name for airport 'AKO'?	SELECT airports.AirportName FROM airports WHERE airports.AirportCode = 'terminal'	SELECT AirportName FROM AIRPORTS WHERE AirportCode  =  "AKO"	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
201	Return the name of the airport with code 'AKO'.	SELECT airports.AirportName FROM airports WHERE airports.AirportCode = 'terminal'	SELECT AirportName FROM AIRPORTS WHERE AirportCode  =  "AKO"	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
202	What are airport names at City 'Aberdeen'?	SELECT airports.AirportName FROM airports WHERE airports.City = 'terminal'	SELECT AirportName FROM AIRPORTS WHERE City = "Aberdeen"	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
203	What are the names of airports in Aberdeen?	SELECT airports.AirportName FROM airports WHERE airports.City = 'terminal'	SELECT AirportName FROM AIRPORTS WHERE City = "Aberdeen"	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
204	How many flights depart from 'APG'?	SELECT Count(*) FROM flights WHERE flights.SourceAirport = 'terminal'	SELECT count(*) FROM FLIGHTS WHERE SourceAirport  =  "APG"	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
205	Count the number of flights departing from 'APG'.	SELECT Count(*) FROM flights WHERE flights.SourceAirport = 'terminal'	SELECT count(*) FROM FLIGHTS WHERE SourceAirport  =  "APG"	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
206	How many flights have destination ATO?	SELECT Count(*) FROM flights WHERE flights.DestAirport = 'terminal'	SELECT count(*) FROM FLIGHTS WHERE DestAirport  =  "ATO"	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
207	Count the number of flights into ATO.	SELECT Count(*) FROM flights WHERE flights.SourceAirport = 'terminal'	SELECT count(*) FROM FLIGHTS WHERE DestAirport  =  "ATO"	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
208	How many flights depart from City Aberdeen?	SELECT Count(*) FROM airports JOIN flights WHERE airports.City = 'terminal'	SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport  =  T2.AirportCode WHERE T2.City  =  "Aberdeen"	medium	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
209	Return the number of flights departing from Aberdeen.	SELECT Count(*) FROM flights JOIN airports WHERE airports.City = 'terminal'	SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport  =  T2.AirportCode WHERE T2.City  =  "Aberdeen"	medium	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
210	How many flights arriving in Aberdeen city?	SELECT Count(*) FROM flights JOIN airports WHERE airports.City = 'terminal'	SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport  =  T2.AirportCode WHERE T2.City  =  "Aberdeen"	medium	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
211	Return the number of flights arriving in Aberdeen.	SELECT Count(*) FROM flights JOIN airports WHERE airports.City = 'terminal'	SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport  =  T2.AirportCode WHERE T2.City  =  "Aberdeen"	medium	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
212	How many flights depart from City 'Aberdeen' and have destination City 'Ashley'?	SELECT Count(*) FROM airports JOIN flights WHERE airports.City = 'terminal' AND airports.City = 'terminal'	SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport  =  T2.AirportCode JOIN AIRPORTS AS T3 ON T1.SourceAirport  =  T3.AirportCode WHERE T2.City  =  "Ashley" AND T3.City  =  "Aberdeen"	hard	NOK	1	1	OK	1	1	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
213	How many flights fly from Aberdeen to Ashley?	SELECT Count(*) FROM airports JOIN flights WHERE airports.City = 'terminal' AND flights.DestAirport = 'terminal'	SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport  =  T2.AirportCode JOIN AIRPORTS AS T3 ON T1.SourceAirport  =  T3.AirportCode WHERE T2.City  =  "Ashley" AND T3.City  =  "Aberdeen"	hard	NOK	1	1	OK	1	1	OK	2	2	NOK	2	2	NOK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
214	How many flights does airline 'JetBlue Airways' have?	SELECT Count(*) FROM airlines JOIN flights WHERE airlines.Airline = 'terminal'	SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T1.Airline  =  T2.uid WHERE T2.Airline = "JetBlue Airways"	medium	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
215	Give the number of Jetblue Airways flights.	SELECT Count(*) FROM airlines JOIN flights WHERE airlines.Airline = 'terminal'	SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T1.Airline  =  T2.uid WHERE T2.Airline = "JetBlue Airways"	medium	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
216	How many 'United Airlines' flights go to Airport 'ASY'?	SELECT Count(*) FROM airlines JOIN flights WHERE airlines.Airline = 'terminal' AND flights.SourceAirport = 'terminal'	SELECT count(*) FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T2.Airline  =  T1.uid WHERE T1.Airline  =  "United Airlines" AND T2.DestAirport  =  "ASY"	medium	OK	1	1	OK	1	1	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
217	Count the number of United Airlines flights arriving in ASY Airport.	SELECT Count(*) FROM airlines JOIN flights WHERE airlines.Airline = 'terminal' AND flights.SourceAirport = 'terminal'	SELECT count(*) FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T2.Airline  =  T1.uid WHERE T1.Airline  =  "United Airlines" AND T2.DestAirport  =  "ASY"	medium	OK	1	1	OK	1	1	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
218	How many 'United Airlines' flights depart from Airport 'AHD'?	SELECT Count(*) FROM airlines JOIN flights WHERE airlines.Airline = 'terminal' AND flights.SourceAirport = 'terminal'	SELECT count(*) FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T2.Airline  =  T1.uid WHERE T1.Airline  =  "United Airlines" AND T2.SourceAirport  =  "AHD"	medium	OK	1	1	OK	1	1	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
219	Return the number of United Airlines flights leaving from AHD Airport.	SELECT Count(*) FROM airlines JOIN flights WHERE airlines.Airline = 'terminal' AND flights.SourceAirport = 'terminal'	SELECT count(*) FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T2.Airline  =  T1.uid WHERE T1.Airline  =  "United Airlines" AND T2.SourceAirport  =  "AHD"	medium	OK	1	1	OK	1	1	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
220	How many United Airlines flights go to City 'Aberdeen'?	SELECT Count(*) FROM airlines JOIN flights JOIN airports WHERE airlines.Airline = 'terminal' AND airports.City = 'terminal'	SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport  =  T2.AirportCode JOIN AIRLINES AS T3 ON T3.uid  =  T1.Airline WHERE T2.City  =  "Aberdeen" AND T3.Airline  =  "United Airlines"	hard	OK	1	1	OK	1	1	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
221	Count the number of United Airlines flights that arrive in Aberdeen.	SELECT Count(*) FROM airlines JOIN flights WHERE airlines.Airline = 'terminal' AND airlines.Airline = 'terminal'	SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport  =  T2.AirportCode JOIN AIRLINES AS T3 ON T3.uid  =  T1.Airline WHERE T2.City  =  "Aberdeen" AND T3.Airline  =  "United Airlines"	hard	NOK	1	1	OK	1	1	OK	2	2	NOK	2	2	NOK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
222	Which city has most number of arriving flights?	SELECT airports.City FROM airports JOIN flights GROUP BY airports.City ORDER BY Count(*) Desc LIMIT 1	SELECT T1.City FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport GROUP BY T1.City ORDER BY count(*) DESC LIMIT 1	extra	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
223	Which city has the most frequent destination airport?	SELECT airports.City FROM airports JOIN flights GROUP BY airports.City ORDER BY Count(*) Desc LIMIT 1	SELECT T1.City FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport GROUP BY T1.City ORDER BY count(*) DESC LIMIT 1	extra	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
224	Which city has most number of departing flights?	SELECT airports.City FROM airports JOIN flights GROUP BY airports.City ORDER BY Count(*) Desc LIMIT 1	SELECT T1.City FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.SourceAirport GROUP BY T1.City ORDER BY count(*) DESC LIMIT 1	extra	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
225	Which city is the most frequent source airport?	SELECT airports.City FROM airports JOIN flights GROUP BY airports.City ORDER BY Count(*) Desc LIMIT 1	SELECT T1.City FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.SourceAirport GROUP BY T1.City ORDER BY count(*) DESC LIMIT 1	extra	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
226	What is the code of airport that has the highest number of flights?	SELECT airports.AirportCode FROM airports JOIN flights GROUP BY airports.AirportCode ORDER BY Count(*) Desc LIMIT 1	SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) DESC LIMIT 1	extra	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
227	What is the airport code of the airport with the most flights?	SELECT airports.AirportCode FROM airports JOIN flights GROUP BY flights.SourceAirport ORDER BY Count(*) Desc LIMIT 1	SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) DESC LIMIT 1	extra	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
228	What is the code of airport that has fewest number of flights?	SELECT airports.AirportCode FROM airports JOIN flights GROUP BY airports.AirportCode ORDER BY Count(*) Asc LIMIT 1	SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) LIMIT 1	extra	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
229	Give the code of the airport with the least flights.	SELECT airports.AirportCode FROM airports JOIN flights GROUP BY airports.AirportCode ORDER BY Count(*) Asc LIMIT 1	SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) LIMIT 1	extra	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
230	Which airline has most number of flights?	SELECT airlines.Airline FROM airlines JOIN flights GROUP BY flights.Airline ORDER BY Count(*) Desc LIMIT 1	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) DESC LIMIT 1	extra	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	NOK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
231	What airline serves the most flights?	SELECT airlines.Airline FROM airlines JOIN flights GROUP BY flights.Airline ORDER BY Count(*) Desc LIMIT 1	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) DESC LIMIT 1	extra	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	NOK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
232	Find the abbreviation and country of the airline that has fewest number of flights?	SELECT airlines.Abbreviation, airlines.Country FROM airlines JOIN flights GROUP BY airlines.Airline ORDER BY Count(*) Asc LIMIT 1	SELECT T1.Abbreviation ,  T1.Country FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) LIMIT 1	extra	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
233	What is the abbreviation of the airilne has the fewest flights and what country is it in?	SELECT airlines.Abbreviation, airlines.Country FROM airlines JOIN flights GROUP BY airlines.Airline ORDER BY Count(*) Asc LIMIT 1	SELECT T1.Abbreviation ,  T1.Country FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) LIMIT 1	extra	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
234	What are airlines that have some flight departing from airport 'AHD'?	SELECT flights.Airline FROM airlines JOIN flights WHERE flights.SourceAirport = 'terminal'	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "AHD"	medium	NOK	1	1	NOK	1	1	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
235	Which airlines have a flight with source airport AHD?	SELECT flights.Airline FROM flights WHERE flights.SourceAirport = 'terminal'	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "AHD"	medium	NOK	1	1	NOK	1	1	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
236	What are airlines that have flights arriving at airport 'AHD'?	SELECT airlines.Airline FROM airlines JOIN flights WHERE flights.SourceAirport = 'terminal'	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.DestAirport  =  "AHD"	medium	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
237	Which airlines have a flight with destination airport AHD?	SELECT flights.Airline FROM flights WHERE flights.DestAirport = 'terminal'	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.DestAirport  =  "AHD"	medium	NOK	1	1	NOK	1	1	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
238	Find all airlines that have flights from both airports 'APG' and 'CVO'.	SELECT airlines.Airline FROM airlines JOIN flights WHERE flights.SourceAirport = 'terminal' INTERSECT SELECT airlines.Airline FROM airlines JOIN flights WHERE flights.SourceAirport = 'terminal'	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "APG" INTERSECT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "CVO"	extra	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	2	2	OK	
239	Which airlines have departing flights from both APG and CVO airports?	SELECT airlines.Airline FROM airlines JOIN flights WHERE flights.SourceAirport = 'terminal' INTERSECT SELECT airlines.Airline FROM airlines JOIN flights WHERE flights.SourceAirport = 'terminal'	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "APG" INTERSECT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "CVO"	extra	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	2	2	OK	
240	Find all airlines that have flights from airport 'CVO' but not from 'APG'.	SELECT flights.Airline FROM airlines JOIN flights WHERE flights.SourceAirport = 'terminal' EXCEPT SELECT flights.Airline FROM airlines JOIN flights WHERE flights.SourceAirport = 'terminal'	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "CVO" EXCEPT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "APG"	extra	NOK	1	1	NOK	1	1	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	NOK	2	2	OK	
241	Which airlines have departures from CVO but not from APG airports?	SELECT flights.Airline FROM airlines JOIN flights WHERE flights.SourceAirport = 'terminal' EXCEPT SELECT flights.Airline FROM airlines JOIN flights WHERE flights.SourceAirport = 'terminal'	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "CVO" EXCEPT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "APG"	extra	NOK	1	1	NOK	1	1	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	NOK	2	2	OK	
242	Find all airlines that have at least 10 flights.	SELECT flights.Airline FROM airlines JOIN flights GROUP BY flights.Airline HAVING Count(*) >= 'terminal'	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10	medium	NOK	1	1	NOK	1	1	NOK	0	0	NA	0	0	NA	1	1	OK	1	1	NOK	0	0	NA	1	1	OK	0	0	NA	2	2	OK	
